,x,y,elevation,demand,tw a,tw b,s,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
61,-33.8808597,151.2256688,29.51447678,12.0,0.0,33.0,5.0,2.339,1.598,1.618,1.439,1.563,1.847,1.431,1.58,1.584,1.485,1.409,1.484,1.219,1.28,1.144,0.829,1.056,0.861,0.916,0.741,1.089,0.842,1.223,0.741,1.128,0.888,0.312,0.766,1.119,0.718,0.792,0.389,2.089,1.692,1.037,0.419,0.419,1.95,1.763,1.72,0.943,0.937,0.113,0.24,1.63,0.667,0.995,2.097,1.747,0.874,1.322,1.992,1.25,0.113,0.118,0.897,1.607,1.224,1.536,1.558,0.39,0.0,0.885,0.67,0.866,0.207,1.415,0.847,1.245,0.02,1.424,1.317,0.735,1.994,0.734,0.807,0.938,0.093,1.895,0.914,0.421,0.332,0.966,0.935,0.251,0.988,0.869,0.342,1.125,0.949,1.767,2.078,0.308,2.089,1.81,0.664,1.232,1.125,0.308,1.583,1.453
62,-33.88085605,151.2182742,51.25668335,12.0,28.0,64.0,5.0,1.329,1.607,1.627,1.448,1.572,1.751,1.44,1.988,1.76,1.494,1.306,1.892,1.228,1.289,0.955,0.838,1.065,0.87,1.032,1.661,2.017,1.696,0.469,1.788,2.114,0.339,1.117,0.786,2.147,1.523,0.812,1.194,1.08,2.674,2.065,1.224,0.776,0.94,0.753,0.71,0.19,0.688,0.948,1.069,2.736,0.517,1.923,1.087,0.738,0.451,0.312,0.982,0.24,0.772,0.763,1.915,0.597,0.214,2.414,0.549,1.275,0.885,0.0,0.381,0.019,0.803,2.978,0.039,2.963,0.92,0.402,3.034,1.824,0.971,0.341,0.079,0.549,1.003,0.872,0.524,1.332,1.242,2.055,2.024,1.027,0.599,0.479,1.252,0.346,2.038,0.744,1.055,1.077,1.066,1.856,1.551,0.65,1.933,1.001,1.777,1.517
63,-33.88084858,151.2206963,41.14044189,12.0,36.0,81.0,5.0,1.6,1.621,1.641,1.462,1.586,1.766,1.455,2.002,1.774,1.508,1.432,1.906,1.242,1.303,0.969,0.852,1.079,0.885,1.047,1.31,1.658,1.411,0.484,1.311,1.625,0.353,0.882,0.383,1.617,1.288,0.396,0.959,1.35,2.157,1.534,0.988,0.431,1.211,1.024,0.981,0.204,0.702,0.699,0.937,2.095,0.153,1.431,1.358,1.009,0.181,0.583,1.253,0.511,0.639,0.632,1.395,0.868,0.485,2.001,0.82,1.027,0.67,0.381,0.0,0.636,0.576,2.913,0.655,2.898,0.693,0.981,2.969,1.324,1.55,0.981,0.695,1.191,0.739,1.452,1.167,1.01,0.936,1.555,1.523,0.473,1.241,1.121,0.93,0.925,1.537,1.324,1.634,0.737,1.646,1.81,1.486,0.485,1.868,0.936,1.583,1.452
64,-33.88080277,151.2183627,51.35341263,6.0,45.0,106.0,5.0,1.359,1.611,1.631,1.452,1.576,1.756,1.445,1.992,1.765,1.498,1.336,1.897,1.232,1.293,0.959,0.842,1.069,0.875,1.037,1.666,2.021,1.7,0.474,1.792,2.119,0.343,0.995,0.79,2.025,1.401,0.817,1.072,1.11,2.678,1.943,1.101,0.78,0.971,0.783,0.741,0.194,0.692,0.813,1.05,2.74,0.521,1.927,1.118,0.768,0.455,0.343,1.012,0.271,0.753,0.744,1.92,0.628,0.245,2.395,0.579,1.256,0.866,0.019,0.636,0.0,1.052,2.913,0.019,2.898,1.075,0.443,2.969,1.759,1.012,0.322,0.06,0.529,1.148,0.914,0.505,1.476,1.387,1.99,1.959,1.276,0.579,0.46,1.397,0.716,1.973,0.786,1.096,1.363,1.108,1.897,1.486,0.472,1.869,0.936,1.818,1.453
65,-33.88072165,151.2246694,36.54829407,13.0,11.0,79.0,5.0,2.335,1.595,1.615,1.435,1.559,1.739,1.428,1.604,1.608,1.481,1.406,1.507,1.215,1.277,1.14,0.825,1.053,0.858,0.94,0.764,1.113,0.866,1.219,0.765,1.353,0.885,0.336,0.762,1.366,0.742,0.789,0.413,2.086,1.854,1.284,0.442,0.415,1.947,1.759,1.717,0.939,0.934,0.153,0.391,1.793,0.495,1.019,2.094,1.744,0.871,1.319,1.989,1.247,0.093,0.085,1.011,1.604,1.221,1.698,1.555,0.552,0.207,0.803,0.576,1.052,0.0,1.673,0.739,1.503,0.117,1.416,1.575,0.993,1.985,0.626,0.699,0.831,0.24,1.887,0.806,0.584,0.495,1.224,1.193,0.259,0.881,0.761,0.504,1.017,1.207,1.759,2.069,0.44,2.081,1.801,0.705,1.223,1.166,0.349,1.574,1.444
66,-33.88071624,151.2367366,48.00811768,9.0,65.0,105.0,5.0,4.197,2.051,2.071,2.134,1.627,1.177,2.216,1.003,1.348,1.432,2.444,1.321,1.707,2.345,2.746,2.431,2.179,2.463,1.998,1.265,1.081,1.644,3.081,1.136,0.491,2.747,1.369,2.624,0.483,1.113,2.65,1.25,3.948,0.254,0.4,1.221,2.614,3.808,3.621,3.578,2.801,2.871,1.487,1.655,0.192,2.799,0.769,3.955,3.606,2.732,3.18,3.85,3.108,1.58,1.585,0.734,3.465,3.082,0.097,3.417,1.331,1.415,2.978,2.913,2.913,1.673,0.0,2.311,0.17,1.451,2.896,0.098,0.581,3.465,2.287,2.271,2.378,1.378,3.367,2.354,1.375,1.301,0.332,0.759,1.53,2.428,2.309,1.295,2.565,0.834,3.239,3.549,1.313,3.561,2.381,1.729,2.703,1.31,1.779,2.154,1.614
67,-33.8806298,151.2184541,51.73867035,15.0,35.0,116.0,5.0,1.379,1.631,1.651,1.472,1.596,1.775,1.464,2.012,1.784,1.518,1.355,1.916,1.252,1.313,0.979,0.861,1.089,0.894,1.056,1.685,1.752,1.72,0.493,1.405,2.138,0.362,0.976,0.81,2.006,1.382,0.836,1.053,1.129,2.698,1.924,1.082,0.8,0.99,0.803,0.76,0.213,0.712,0.793,1.031,2.759,0.541,1.659,1.137,0.787,0.475,0.362,1.032,0.29,0.733,0.725,1.651,0.647,0.264,2.376,0.598,1.236,0.847,0.039,0.655,0.019,0.739,2.311,0.0,2.917,1.094,0.462,2.989,1.778,1.031,0.302,0.04,0.51,1.167,0.933,0.486,1.496,1.407,2.009,1.978,1.296,0.56,0.441,1.417,0.697,1.992,0.805,1.116,1.383,1.127,1.917,1.506,0.491,1.888,0.956,1.837,1.472
68,-33.88062037,151.235351,36.7251091,12.0,69.0,105.0,5.0,4.181,1.908,1.928,1.991,1.612,1.161,2.073,0.988,1.332,1.417,2.301,1.306,1.691,2.329,2.73,2.415,2.163,2.448,1.983,1.096,1.065,1.628,3.065,0.966,0.322,2.731,1.199,2.608,0.313,0.943,2.635,1.08,3.932,0.332,0.231,1.051,2.599,3.793,3.605,3.563,2.785,2.728,1.318,1.485,0.27,2.783,0.6,3.94,3.59,2.717,3.165,3.835,3.093,1.41,1.415,0.564,3.45,3.067,0.175,3.401,1.161,1.245,2.963,2.898,2.898,1.503,0.17,2.917,0.0,1.438,3.261,0.072,0.411,3.83,2.273,2.257,2.364,1.365,3.732,2.34,0.724,1.287,0.318,0.443,1.517,2.414,2.295,1.282,2.551,0.457,3.604,3.915,1.299,3.926,2.211,1.559,3.068,1.14,1.268,1.984,1.444
69,-33.88062004,151.2256353,28.51472855,13.0,68.0,120.0,5.0,2.359,1.618,1.638,1.459,1.583,1.867,1.451,1.6,1.604,1.505,1.429,1.504,1.239,1.3,1.164,0.849,1.076,0.881,0.936,0.761,1.109,0.862,1.243,0.761,1.108,0.908,0.332,0.786,1.099,0.738,0.812,0.409,2.109,1.672,1.017,0.438,0.439,1.97,1.783,1.74,0.963,0.957,0.133,0.26,1.61,0.613,0.913,2.117,1.767,0.894,1.342,2.012,1.27,0.133,0.13,0.877,1.627,1.244,1.516,1.578,0.37,0.02,0.92,0.693,1.075,0.117,1.451,1.094,1.438,0.0,1.444,1.297,0.715,2.013,0.744,0.817,0.948,0.073,1.915,0.924,0.402,0.312,0.946,0.915,0.202,0.998,0.879,0.322,1.135,0.929,1.787,2.098,0.288,2.109,1.83,0.684,1.252,1.145,0.328,1.603,1.472
70,-33.88056793,151.2152548,49.05658722,15.0,47.0,89.0,5.0,1.11,1.956,1.976,1.797,1.921,2.101,1.79,2.337,2.11,1.843,1.354,2.242,1.577,1.638,1.304,1.187,1.414,1.22,1.382,2.011,2.366,2.045,0.819,2.137,2.464,0.688,1.467,1.135,2.497,1.873,1.162,1.544,0.861,3.023,2.414,1.573,1.125,0.722,0.283,0.24,0.539,1.037,1.297,1.608,3.085,0.866,2.272,0.869,0.267,0.8,0.193,0.764,0.223,1.372,1.376,2.265,0.127,0.185,3.18,0.33,1.86,1.424,0.402,0.981,0.443,1.416,2.896,0.462,3.261,1.444,0.0,3.326,2.115,0.637,0.613,0.491,0.363,1.504,0.557,0.381,1.833,1.744,2.346,2.315,1.633,0.387,0.432,1.753,0.322,2.329,0.432,0.625,1.72,0.636,1.935,1.843,0.801,2.225,1.293,1.856,1.809
71,-33.88056633,151.2357819,43.94672012,6.0,43.0,101.0,5.0,4.253,1.98,2.0,2.063,1.684,1.233,2.145,1.06,1.404,1.489,2.373,1.378,1.763,2.401,2.802,2.487,2.235,2.52,2.054,1.167,1.137,1.7,3.137,1.038,0.393,2.803,1.271,2.68,0.385,1.015,2.707,1.152,4.004,0.26,0.302,1.123,2.671,3.865,3.677,3.635,2.857,2.799,1.389,1.557,0.198,2.855,0.671,4.012,3.662,2.789,3.237,3.906,3.165,1.482,1.487,0.636,3.522,3.138,0.104,3.473,1.233,1.317,3.034,2.969,2.969,1.575,0.098,2.989,0.072,1.297,3.326,0.0,0.482,3.426,2.248,2.232,2.339,1.339,3.327,2.315,1.336,1.262,0.293,0.72,1.491,2.389,2.269,1.256,2.525,0.529,3.199,3.51,1.274,3.521,2.283,1.631,2.664,1.212,1.74,2.056,1.516
72,-33.88055608,151.2317913,11.7833252,11.0,11.0,32.0,5.0,3.043,1.453,1.473,1.293,1.08,1.271,1.286,1.037,0.997,0.99,2.113,0.897,1.16,1.984,1.848,1.533,1.76,1.565,0.92,0.7,0.488,0.671,1.927,0.57,0.393,1.592,0.689,1.47,0.385,0.547,1.496,0.57,2.793,0.742,0.302,0.541,1.123,2.654,2.467,2.424,1.647,1.641,0.808,0.975,0.681,1.243,0.198,2.801,2.451,1.578,2.026,2.696,1.954,0.9,0.905,0.163,2.311,1.928,0.586,2.262,0.651,0.735,1.824,1.324,1.759,0.993,0.581,1.778,0.411,0.715,2.115,0.482,0.0,2.681,1.509,1.581,1.713,0.641,2.583,1.689,0.314,0.468,0.231,0.2,0.793,1.763,1.644,0.392,1.9,0.214,2.455,2.766,0.576,2.777,1.658,0.659,1.919,0.577,0.858,1.43,1.365
73,-33.88052023,151.2110059,26.99939156,6.0,0.0,119.0,5.0,0.592,2.526,2.546,2.366,2.49,2.67,2.359,2.906,2.679,2.412,1.923,2.811,2.146,2.207,1.873,1.756,1.984,1.789,1.951,2.58,2.935,2.615,1.388,2.706,3.033,1.257,2.036,1.704,3.066,2.442,1.731,2.113,0.274,3.592,2.984,2.142,1.695,0.196,0.448,0.439,1.108,1.606,1.867,2.178,3.654,1.436,2.842,0.269,0.369,1.369,0.762,0.176,0.793,1.941,1.946,2.834,0.636,0.754,3.749,0.412,2.429,1.994,0.971,1.55,1.012,1.985,3.465,1.031,3.83,2.013,0.637,3.426,2.681,0.0,1.024,0.902,0.774,1.915,0.123,0.792,2.244,2.155,2.757,2.726,2.044,0.798,0.843,2.164,0.756,2.74,0.346,0.258,2.131,0.27,2.346,2.254,1.212,2.636,1.704,2.267,2.22
74,-33.88041178,151.2194782,50.22618484,13.0,43.0,84.0,5.0,1.54,1.603,1.623,1.444,1.568,1.747,1.437,2.131,1.756,1.49,1.414,1.888,1.224,1.285,0.951,0.834,1.061,0.866,1.029,1.291,1.64,1.393,0.466,1.292,1.88,0.335,0.863,1.136,1.893,1.269,1.163,0.94,1.291,2.508,1.811,0.969,0.789,1.152,0.964,0.922,0.186,0.684,0.681,0.918,2.446,0.9,1.546,1.299,0.949,1.245,0.524,1.194,0.452,0.621,0.612,1.539,0.809,0.426,2.351,0.76,1.124,0.734,0.341,0.981,0.322,0.626,2.287,0.302,2.273,0.744,0.613,2.248,1.509,1.024,0.0,0.337,0.481,1.144,1.093,0.499,1.472,1.383,1.986,1.954,1.272,0.504,0.542,1.393,0.567,1.968,0.965,1.276,1.359,1.287,2.077,1.482,0.467,1.864,0.932,1.578,1.448
75,-33.8802456,151.2185881,52.43757629,9.0,45.0,68.0,5.0,1.419,1.671,1.691,1.512,1.636,1.815,1.504,2.052,1.824,1.558,1.395,1.956,1.292,1.353,1.019,0.902,1.129,0.934,1.096,1.364,1.712,1.76,0.533,1.365,1.953,0.402,0.936,0.85,1.966,1.342,0.876,1.013,1.169,2.738,1.884,1.042,0.84,1.03,0.843,0.8,0.254,0.752,0.753,0.991,2.43,0.581,1.619,1.177,0.828,0.515,0.402,1.072,0.33,0.693,0.684,1.611,0.687,0.304,2.335,0.639,1.196,0.807,0.079,0.695,0.06,0.699,2.271,0.04,2.257,0.817,0.491,2.232,1.581,0.902,0.337,0.0,0.47,1.207,0.973,0.446,1.536,1.447,2.05,2.018,0.948,0.52,0.401,1.457,0.657,2.032,0.845,1.156,1.423,1.167,1.957,1.546,0.531,1.928,0.996,1.877,1.512
76,-33.88014966,151.2178138,52.56856537,5.0,41.0,75.0,5.0,1.29,1.815,1.835,1.655,1.779,1.959,1.648,2.195,1.968,1.701,1.294,2.1,1.435,1.496,1.162,1.045,1.273,1.078,1.24,1.496,1.844,1.597,0.677,1.497,2.085,0.546,1.067,0.993,2.098,1.473,1.02,1.145,1.041,2.599,2.015,1.174,0.993,0.902,0.669,0.66,0.397,0.895,0.885,1.122,2.537,1.11,1.75,1.049,0.591,0.658,0.274,0.944,0.229,0.825,0.816,1.743,0.404,0.176,2.442,0.51,1.328,0.938,0.549,1.191,0.529,0.831,2.378,0.51,2.364,0.948,0.363,2.339,1.713,0.774,0.481,0.47,0.0,1.031,0.834,0.018,1.36,1.271,1.956,1.924,1.055,0.104,0.069,1.28,0.409,1.938,0.706,1.017,1.247,1.028,1.875,1.436,0.659,2.083,1.08,1.796,1.667
77,-33.88012503,151.2261589,21.05122375,12.0,26.0,82.0,5.0,2.431,1.691,1.711,1.532,1.656,1.94,1.524,1.673,1.677,1.578,1.502,1.577,1.312,1.373,1.237,0.922,1.149,0.954,1.009,0.834,1.182,0.935,1.316,0.834,1.035,0.981,0.405,0.859,1.026,0.811,0.885,0.482,2.182,1.599,0.944,0.511,0.512,2.043,1.856,1.813,1.036,1.03,0.206,0.333,1.537,0.659,0.84,2.19,1.84,0.967,1.415,2.085,1.343,0.206,0.211,0.804,1.7,1.317,1.443,1.651,0.297,0.093,1.003,0.739,1.148,0.24,1.378,1.167,1.365,0.073,1.504,1.339,0.641,1.915,1.144,1.207,1.031,0.0,1.988,1.007,0.329,0.239,0.873,0.842,0.2,1.081,0.962,0.249,1.218,0.856,1.86,2.171,0.216,2.182,1.903,0.757,1.324,1.218,0.401,1.676,1.545
78,-33.88008553,151.2098393,20.88824844,15.0,63.0,101.0,5.0,0.449,2.427,2.447,2.268,2.392,2.572,2.261,2.808,2.58,2.314,1.825,2.712,2.048,2.109,1.775,1.658,1.885,1.691,1.853,2.481,2.837,2.516,1.29,2.608,2.934,1.159,1.938,1.606,2.968,2.344,1.632,2.015,0.276,3.494,2.885,2.044,1.596,0.334,0.578,0.57,1.01,1.508,1.768,2.079,3.556,1.337,2.743,0.217,0.5,1.271,0.664,0.178,0.694,1.842,1.847,2.736,0.538,0.656,3.65,0.419,2.331,1.895,0.872,1.452,0.914,1.887,3.367,0.933,3.732,1.915,0.557,3.327,2.583,0.123,1.093,0.973,0.834,1.988,0.0,0.859,2.311,2.222,2.825,2.793,2.111,0.865,0.911,2.232,0.823,2.807,0.413,0.21,2.198,0.222,2.413,2.321,1.279,2.703,1.771,2.334,2.287
79,-33.87992986,151.2179182,52.46991348,9.0,10.0,74.0,5.0,1.308,1.832,1.852,1.673,1.797,1.977,1.666,2.213,1.986,1.719,1.311,2.118,1.453,1.514,1.18,1.063,1.29,1.096,1.258,1.471,1.82,1.573,0.695,1.472,2.06,0.564,1.043,1.011,2.073,1.449,1.038,1.12,1.059,2.575,1.991,1.149,0.969,0.92,0.687,0.678,0.415,0.913,0.86,1.098,2.513,1.086,1.726,1.067,0.608,0.676,0.292,0.961,0.247,0.801,0.792,1.718,0.422,0.194,2.418,0.528,1.304,0.914,0.524,1.167,0.505,0.806,2.354,0.486,2.34,0.924,0.381,2.315,1.689,0.792,0.499,0.446,0.018,1.007,0.859,0.0,1.335,1.246,1.931,1.9,1.031,0.122,0.045,1.256,0.427,1.914,0.724,1.034,1.222,1.046,1.893,1.412,0.677,2.101,1.056,1.814,1.685
80,-33.87992934,151.229018,14.81404877,10.0,68.0,106.0,5.0,2.76,2.02,2.04,1.86,1.984,1.533,1.853,1.299,1.326,1.318,1.83,1.225,1.64,1.701,1.565,1.25,1.478,1.283,0.81,0.589,0.801,0.561,1.644,0.46,0.707,1.31,0.579,1.051,0.698,0.437,1.063,0.46,2.511,1.596,0.616,0.431,0.84,2.372,2.184,2.142,1.364,1.359,0.534,0.661,1.534,0.929,0.512,2.519,2.169,1.296,1.744,2.413,1.672,0.535,0.54,0.476,2.029,1.645,1.439,1.98,0.337,0.421,1.332,1.01,1.476,0.584,1.375,1.496,0.724,0.402,1.833,1.336,0.314,2.244,1.472,1.536,1.36,0.329,2.311,1.335,0.0,0.155,0.545,0.514,0.48,1.41,1.29,0.078,1.547,0.528,2.188,2.498,0.262,2.51,1.494,0.495,1.652,0.86,0.719,1.267,1.202
81,-33.8798634,151.2275705,12.61632824,11.0,38.0,74.0,5.0,2.671,1.93,1.95,1.771,1.895,1.755,1.764,1.488,1.492,1.485,1.741,1.391,1.551,1.612,1.476,1.161,1.388,1.194,0.824,0.648,0.956,0.75,1.555,0.649,0.862,1.221,0.593,1.098,0.853,0.626,0.99,0.474,2.422,1.522,0.771,0.445,0.751,2.282,2.095,2.052,1.275,1.27,0.445,0.572,1.46,0.856,0.667,2.43,2.08,1.207,1.654,2.324,1.582,0.446,0.451,0.631,1.94,1.556,1.366,1.891,0.175,0.332,1.242,0.936,1.387,0.495,1.301,1.407,1.287,0.312,1.744,1.262,0.468,2.155,1.383,1.447,1.271,0.239,2.222,1.246,0.155,0.0,0.7,0.669,0.407,1.321,1.201,0.076,1.457,0.683,2.1,2.41,0.19,2.421,1.556,0.557,1.564,1.018,0.64,1.329,1.264
82,-33.87971344,151.2337296,10.68096256,15.0,49.0,117.0,5.0,3.274,1.684,1.704,1.524,1.202,1.393,1.517,1.159,1.12,1.112,2.344,1.019,1.282,2.215,2.079,1.764,1.991,1.796,1.151,0.817,0.61,0.77,2.158,0.687,0.516,1.823,0.92,1.701,0.507,0.664,1.727,0.801,3.024,0.553,0.425,0.772,1.354,2.885,2.698,2.655,1.878,1.872,1.039,1.206,0.491,1.474,0.321,3.032,2.682,1.809,2.257,2.927,2.185,1.131,1.136,0.285,2.542,2.159,0.396,2.493,0.882,0.966,2.055,1.555,1.99,1.224,0.332,2.009,0.318,0.946,2.346,0.293,0.231,2.757,1.986,2.05,1.956,0.873,2.825,1.931,0.545,0.7,0.0,0.029,1.353,2.25,2.131,0.647,2.387,0.187,2.71,3.021,1.136,3.032,1.506,0.914,2.175,0.689,1.113,1.279,1.105
83,-33.87945548,151.2334398,9.142987251,7.0,15.0,77.0,5.0,3.242,1.652,1.672,1.493,1.171,1.362,1.486,1.128,1.088,1.081,2.313,0.988,1.251,2.184,2.047,1.732,1.96,1.765,1.12,0.785,0.579,0.739,2.126,0.656,0.484,1.792,0.889,1.669,0.476,0.633,1.696,0.77,2.993,0.98,0.393,0.74,1.323,2.854,2.666,2.624,1.846,1.841,1.007,1.175,0.918,1.443,0.289,3.001,2.651,1.778,2.226,2.896,2.154,1.1,1.104,0.254,2.511,2.128,0.823,2.462,0.851,0.935,2.024,1.523,1.959,1.193,0.759,1.978,0.443,0.915,2.315,0.72,0.2,2.726,1.954,2.018,1.924,0.842,2.793,1.9,0.514,0.669,0.029,0.0,1.241,2.139,2.019,0.616,2.275,0.075,2.679,2.989,1.024,3.001,1.475,0.882,2.143,0.658,1.081,1.248,1.074
84,-33.87941873,151.2243996,21.99141884,14.0,42.0,103.0,5.0,2.56,1.819,1.839,1.66,1.784,1.964,1.653,1.791,1.795,1.706,1.63,1.695,1.44,1.501,1.365,1.05,1.277,1.083,1.127,0.951,1.3,1.053,0.899,0.952,1.187,1.11,0.523,0.514,1.178,0.929,0.527,0.6,2.311,1.751,1.096,0.629,0.448,2.171,1.984,1.941,0.619,1.159,0.364,0.491,1.689,0.393,0.992,2.318,1.969,1.096,1.543,2.213,1.471,0.281,0.272,0.956,1.828,1.445,1.595,1.78,0.468,0.251,1.027,0.473,1.276,0.259,1.53,1.296,1.517,0.202,1.633,1.491,0.793,2.044,1.272,0.948,1.055,0.2,2.111,1.031,0.48,0.407,1.353,1.241,0.0,0.91,0.79,0.401,1.046,1.008,1.981,2.292,0.216,2.303,1.94,0.913,1.445,1.374,0.557,1.713,1.583
85,-33.87940931,151.216876,45.99555206,6.0,5.0,115.0,5.0,1.314,1.838,1.858,1.679,1.803,1.982,1.672,2.219,1.991,1.725,1.317,2.123,1.459,1.52,1.186,1.069,1.296,1.101,1.264,1.546,1.894,1.647,0.701,1.546,2.135,0.57,1.117,1.017,2.148,1.523,1.043,1.195,1.065,2.649,2.065,1.224,1.043,0.925,0.744,0.702,0.421,0.919,0.935,1.172,2.587,1.16,1.8,1.073,0.729,0.682,0.297,0.967,0.253,0.875,0.866,1.793,0.589,0.199,2.492,0.534,1.378,0.988,0.599,1.241,0.579,0.881,2.428,0.56,2.414,0.998,0.387,2.389,1.763,0.798,0.504,0.52,0.104,1.081,0.865,0.122,1.41,1.321,2.25,2.139,0.91,0.0,0.173,1.385,0.305,2.043,0.736,1.046,1.351,1.058,1.899,1.541,0.683,2.107,1.184,1.82,1.691
86,-33.87936861,151.2179014,51.85809326,5.0,67.0,119.0,5.0,1.36,1.884,1.904,1.725,1.849,2.028,1.717,2.265,2.037,1.771,1.363,2.169,1.505,1.566,1.232,1.115,1.342,1.147,1.309,1.426,1.775,1.528,0.746,1.427,2.015,0.616,0.998,1.162,2.028,1.404,1.175,1.075,1.111,2.529,1.946,1.104,0.924,0.971,0.738,0.73,0.467,0.965,0.815,1.053,2.468,1.041,1.681,1.118,0.66,0.728,0.343,1.013,0.299,0.755,0.747,1.673,0.473,0.245,2.373,0.58,1.258,0.869,0.479,1.121,0.46,0.761,2.309,0.441,2.295,0.879,0.432,2.269,1.644,0.843,0.542,0.401,0.069,0.962,0.911,0.045,1.29,1.201,2.131,2.019,0.79,0.173,0.0,1.211,0.479,1.869,0.775,1.086,1.177,1.097,1.945,1.367,0.728,1.828,1.011,1.865,1.736
87,-33.87925224,151.2284117,10.14528179,5.0,45.0,89.0,5.0,2.681,1.94,1.96,1.781,1.905,1.694,1.774,1.461,1.487,1.479,1.751,1.386,1.561,1.622,1.486,1.171,1.398,1.204,0.774,0.598,0.88,0.722,1.565,0.622,0.785,1.231,0.543,0.971,0.777,0.598,0.984,0.423,2.432,1.516,0.694,0.394,0.761,2.292,2.105,2.062,1.285,1.28,0.455,0.582,1.454,0.85,0.59,2.439,2.09,1.216,1.664,2.334,1.592,0.456,0.461,0.555,1.949,1.566,1.36,1.901,0.258,0.342,1.252,0.93,1.397,0.504,1.295,1.417,1.282,0.322,1.753,1.256,0.392,2.164,1.393,1.457,1.28,0.249,2.232,1.256,0.078,0.076,0.647,0.616,0.401,1.385,1.211,0.0,1.468,0.607,2.109,2.42,0.184,2.431,1.535,0.536,1.574,0.996,0.65,1.308,1.795
88,-33.87918875,151.2158165,45.59715271,9.0,29.0,70.0,5.0,1.272,1.901,1.921,1.742,1.866,2.045,1.734,2.282,2.054,1.788,1.38,2.186,1.522,1.583,1.249,1.132,1.359,1.164,1.326,1.955,2.031,1.99,0.763,1.683,2.408,0.632,1.254,1.08,2.284,1.66,1.106,1.331,1.023,2.968,2.202,1.36,1.07,0.884,0.541,0.499,0.483,0.982,1.071,1.309,3.029,0.811,1.937,1.031,0.526,0.745,0.36,0.925,0.315,1.011,1.003,1.929,0.386,0.262,2.629,0.492,1.514,1.125,0.346,0.925,0.716,1.017,2.565,0.697,2.551,1.135,0.322,2.525,1.9,0.756,0.567,0.657,0.409,1.218,0.823,0.427,1.547,1.457,2.387,2.275,1.046,0.305,0.479,1.468,0.0,2.274,0.566,0.876,1.664,0.888,1.961,1.787,0.745,2.169,1.237,1.882,1.753
89,-33.87913632,151.23233,7.03482008,11.0,10.0,32.0,5.0,3.256,1.666,1.686,1.507,1.185,1.376,1.5,1.142,1.103,1.095,2.327,1.002,1.265,2.198,2.062,1.746,1.974,1.779,1.134,0.799,0.593,0.753,2.14,0.67,0.498,1.806,0.903,1.684,0.49,0.647,1.71,0.784,3.007,0.789,0.407,0.755,1.337,2.868,2.681,2.638,1.861,1.855,1.021,1.189,0.727,1.457,0.303,3.015,2.665,1.792,2.24,2.91,2.168,1.114,1.119,0.268,2.525,2.142,0.633,2.476,0.865,0.949,2.038,1.537,1.973,1.207,0.834,1.992,0.457,0.929,2.329,0.529,0.214,2.74,1.968,2.032,1.938,0.856,2.807,1.914,0.528,0.683,0.187,0.075,1.008,2.043,1.869,0.607,2.274,0.0,2.693,3.004,1.1,3.015,1.489,0.896,2.157,0.672,1.096,1.262,1.088
90,-33.87910719,151.2127352,32.0463028,7.0,45.0,109.0,5.0,0.772,2.299,2.319,2.14,2.264,2.444,2.133,2.68,2.452,2.186,1.778,2.584,1.92,1.981,1.647,1.53,1.757,1.563,1.725,2.353,2.709,2.388,1.162,2.48,2.806,1.031,1.809,1.478,2.84,2.215,1.504,1.887,0.578,3.366,2.757,1.916,1.468,0.459,0.443,0.435,0.882,1.38,1.64,1.951,3.428,1.209,2.615,0.586,0.365,1.143,0.529,0.516,0.559,1.714,1.719,2.608,0.403,0.521,3.522,0.285,2.203,1.767,0.744,1.324,0.786,1.759,3.239,0.805,3.604,1.787,0.432,3.199,2.455,0.346,0.965,0.845,0.706,1.86,0.413,0.724,2.188,2.1,2.71,2.679,1.981,0.736,0.775,2.109,0.566,2.693,0.0,0.425,2.063,0.436,2.271,2.185,1.144,2.568,1.636,2.192,2.152
91,-33.87904728,151.2101255,20.84007835,13.0,52.0,96.0,5.0,0.494,2.61,2.63,2.451,2.575,2.754,2.443,2.991,2.763,2.497,2.089,2.895,2.231,2.292,1.958,1.841,2.068,1.873,2.035,2.664,3.02,2.699,1.472,2.791,3.117,1.341,2.12,1.789,3.15,2.526,1.815,2.197,0.525,3.677,3.068,2.226,1.779,0.512,0.646,0.638,1.192,1.691,1.951,2.262,3.738,1.52,2.926,0.409,0.568,1.454,0.732,0.428,0.762,2.025,2.03,2.918,0.606,0.724,3.833,0.487,2.514,2.078,1.055,1.634,1.096,2.069,3.549,1.116,3.915,2.098,0.625,3.51,2.766,0.258,1.276,1.156,1.017,2.171,0.21,1.034,2.498,2.41,3.021,2.989,2.292,1.046,1.086,2.42,0.876,3.004,0.425,0.0,2.258,0.011,2.474,2.381,1.34,2.764,1.831,2.395,2.348
